app,review,stars,at,userName,thumbsUpCount,replyContent,review_clean,char_len,word_len,vader_compound,vader_label,tb_polarity,stars_label
Swiggy,good,5,2025-09-30 13:47:02,suparna,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,nice👍😊,4,2025-09-30 13:46:31,Lakshmi Gundabattulla,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice thumb smile face smile eye,6,6,0.8316,positive,0.0,positive
Swiggy,Nice,5,2025-09-30 13:43:59,Narpat Singh Chouhan,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,good 👍,5,2025-09-30 13:42:17,Satyam Mishra,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good thumb,6,2,0.4404,positive,0.7,positive
Swiggy,not bad,1,2025-09-30 13:35:18,Santanu Karmakar,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",bad,7,1,0.431,positive,0.3499999999999999,negative
Swiggy,swiggya devalary very fast,5,2025-09-30 13:34:25,Kushal Sahu,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",swiggya devalary fast,26,3,0.0,neutral,0.26,positive
Swiggy,Good,5,2025-09-30 13:33:57,Mr Alone,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,Swiggy ever best then Zomato. same hotel same food but low price 😀,5,2025-09-30 13:32:49,raj pandharpatte,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",swiggy ever well zomato hotel food low price grinning face,66,10,0.4939,positive,0.25,positive
Swiggy,it's become expensive day by day and delivery time is more than 50 mints 🙄🙄🙄,2,2025-09-30 13:32:38,Mom Mukherjee,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",become expensive day day delivery time mint face roll eye face roll eye face roll eye,76,16,0.0,neutral,0.0,negative
Swiggy,"Once they have started taking the platform fee , orders are either less or delayed every time.",1,2025-09-30 13:29:58,Nitish Ranjan,0,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",start take platform fee order either less delay every time,94,10,-0.1585,negative,-0.16666666666666666,negative
Swiggy,gud. app,5,2025-09-30 13:29:48,love beats,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",gud app,8,2,0.0,neutral,0.0,positive
Swiggy,☺☺☺☺,4,2025-09-30 13:22:46,Ajay Shinde,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",smile face smile face smile face smile face,4,8,0.9001,positive,0.0,positive
Swiggy,great,5,2025-09-30 13:22:12,Master,0,"Thank you for your excellent rating. Your feedback serves as a strong motivation for us to continue delivering exceptional service, which is our ongoing commitment. We hope you continue to enjoy Swiggy.
",great,5,1,0.6249,positive,0.8,positive
Swiggy,Quick and smart delivery,5,2025-09-30 13:20:52,Subrata Kumar,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",quick smart delivery,24,3,0.4019,positive,0.2738095238095238,positive
Swiggy,mst ek no.,5,2025-09-30 13:18:07,Mratunjay Chaturvedi,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",mst,10,1,0.0,neutral,0.0,positive
Swiggy,good,4,2025-09-30 13:16:43,Santosh Kumar,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,wanted to order food but my screen is showing blank.. not even showing list of restaurants that are closed meaning what?.banned for no reason at all?,1,2025-09-30 13:15:27,Lireni Lotha,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",want order food screen show blank even show list restaurant close mean ban reason,149,14,-0.4871,negative,-0.05,negative
Swiggy,13 14 ghante kam karta hun order bahut kam aate pure din mein ek do order aate Hain,1,2025-09-30 13:03:40,Ramnath Kumar,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",ghante kam karta hun order bahut kam aate pure din mein order aate hain,83,14,0.0,neutral,0.21428571428571427,negative
Swiggy,not solution costumer issue,1,2025-09-30 12:56:30,Vikram Singh Doi,1,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",solution costumer issue,27,3,-0.2411,negative,0.0,negative
Swiggy,whenever I ordered from them I never received damaged food always it was hot 🔥 and fresh Love swiggy 💗,5,2025-09-30 12:54:53,Iffat Zaheer,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",whenever order never receive damage food always hot fire fresh love swiggy grow heart,102,14,0.9082,positive,0.35000000000000003,positive
Swiggy,excellent,5,2025-09-30 12:48:05,Anil Nodagala,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",excellent,9,1,0.5719,positive,1.0,positive
Swiggy,I was placing order then suddenly my daughter came and just placed the order after that I was willing to cancel my order but then they dinied🤬🤬😤😤😤🙄🙄😒😒😒,1,2025-09-30 12:46:19,Vanshika Singhal,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",place order suddenly daughter come place order willing cancel order dinie face symbol mouth face symbol mouth face steam nose face steam nose face steam nose face roll eye face roll eye unamused face unamused face unamused face,151,38,-0.128,negative,0.125,negative
Swiggy,very nice order,5,2025-09-30 12:43:14,Neha Panchal,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice order,15,2,0.4754,positive,0.78,positive
Swiggy,good,3,2025-09-30 12:41:00,anubis,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,neutral
Swiggy,Good 👍,5,2025-09-30 12:39:40,Jatin Dhiman,0,"Thank you for your excellent rating. Your feedback serves as a strong motivation for us to continue delivering exceptional service, which is our ongoing commitment. We hope you continue to enjoy Swiggy.
",good thumb,6,2,0.4404,positive,0.7,positive
Swiggy,I'm verry happy with discunt,5,2025-09-30 12:39:25,JITENDER YADAV,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",verry happy discunt,28,3,0.5719,positive,0.8,positive
Swiggy,A restaurant can get your order wrong and swiggy would do nothing except offer rs 50-60,1,2025-09-30 12:38:15,Navmita Baboo,1,"Hey there, we are sorry to know about your experience. Kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will get this checked.",restaurant get order wrong swiggy would nothing except offer,87,9,-0.4767,negative,-0.5,negative
Swiggy,this app very good 👍,5,2025-09-30 12:37:27,Deep Daripa,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",app good thumb,20,3,0.4927,positive,0.9099999999999999,positive
Swiggy,Not back option in single click,1,2025-09-30 12:31:20,Girajendra Kumar Tiwari,1,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",back option single click,31,4,0.0,neutral,-0.03571428571428571,negative
Swiggy,nice app,5,2025-09-30 12:31:17,Sarojini Boddu,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice app,8,2,0.4215,positive,0.6,positive
Swiggy,worst app which delivers food with high rates and fake offers. and when you ask for refund they won't respond for you. I hope you won't fall for this worst app,1,2025-09-30 12:26:41,Hemanth Kumar,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",bad app deliver food high rate fake offer ask refund win respond hope win fall bad app,159,17,-0.88,negative,-0.44799999999999995,negative
Swiggy,You will get cheated. Executive will not even come to your place. but they will mark as customer not responding. this happened with me several times and I am uninstalling this app right away,1,2025-09-30 12:26:29,Prashanth R,0,"Hi there, apologies for the hassle you had to face. We would like to get this checked. Kindly drop an email to us at swiggysocial@swiggy.in from your registered mailbox and allow us the chance to do so.",get cheat executive even come place mark customer respond happen several time uninstalle app right away,190,16,-0.2846,negative,0.14285714285714285,negative
Swiggy,very big poor service provided by your company,1,2025-09-30 12:22:17,Deepak Kumar,0,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,big poor service provide company,46,5,-0.5233,negative,-0.2,negative
Swiggy,"if there is problem with order, they neither inform the customer, nor cancel the order. the app just keeps you waiting for hours. if there is problem with order, just cancel it like every other app does. why make customer wait for hours. just cancel it, so that customer can order from somewhere else.",1,2025-09-30 12:16:28,Jonathan,0,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",problem order neither inform customer cancel order app keep wait hour problem order cancel like every app make customer wait hour cancel customer order somewhere else,301,26,-0.6322,negative,-0.125,negative
Swiggy,good,4,2025-09-30 12:14:53,Prem Kumar,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,The service seems costly sometimes for example a double omlette costs 20/ in house + carrying charge 30/ so it should be 60/-70/ rs instead of rs 90/ Also Swiggy should watch the quality of food they supply. sometimes the delivery boy ask for tipp or extra payment.it should watch.Thank you.👏,3,2025-09-30 12:14:24,RAM CHANDRA PODDAR,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",service seem costly sometimes example double omlette cost house carry charge instead also swiggy watch quality food supply sometimes delivery boy ask tipp extra payment watch thank clap hand,292,29,-0.1027,negative,0.0,neutral
Swiggy,good service,5,2025-09-30 12:10:00,Mayank Oberoi,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good service,12,2,0.4404,positive,0.7,positive
Swiggy,great,5,2025-09-30 12:09:19,Akash Kumar,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",great,5,1,0.6249,positive,0.8,positive
Swiggy,good app,5,2025-09-30 12:08:52,nithya venkatesan,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good app,8,2,0.4404,positive,0.7,positive
Swiggy,Nice App recommended for all.,4,2025-09-30 12:08:33,Arjun Chauhan,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice app recommend,29,3,0.5574,positive,0.6,positive
Swiggy,had a horrible experience. can't use it for more than 30 seconds before it starts lagging like crazy and eventually crashing. fix your app Swiggy,1,2025-09-30 12:06:38,Pos31doN,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",horrible experience use second start lag like crazy eventually crash fix app swiggy,145,13,-0.6705,negative,-0.3666666666666667,negative
Swiggy,good,5,2025-09-30 12:02:27,ANUJ RATHI,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,This people take tax on rain fees stupid app don't buy anything there tax fees are more than a rapido ride,1,2025-09-30 12:00:45,Preetham Maben,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",people take tax rain fee stupid app buy anything tax fee rapido ride,106,13,-0.5267,negative,-0.14999999999999997,negative
Swiggy,yay,5,2025-09-30 11:59:13,Zaiden Lee,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",yay,3,1,0.5267,positive,0.0,positive
Swiggy,good,5,2025-09-30 11:57:47,Prabhu Singh,0,"Your 5-star rating brightened our day! We're thrilled to see you had such a positive experience, and we deeply value your support.
",good,4,1,0.4404,positive,0.7,positive
Swiggy,gr8 service..........,3,2025-09-30 11:56:11,Bajrang Gorkha,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",service,21,1,0.5719,positive,0.0,neutral
Swiggy,Best,3,2025-09-30 11:54:57,debbarma sim,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",well,4,1,0.6369,positive,1.0,neutral
Swiggy,very nice app,5,2025-09-30 11:47:24,Mahesh Bannegol,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice app,13,2,0.4754,positive,0.78,positive
Swiggy,👍👍👍,5,2025-09-30 11:33:45,Gulshan Damla,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",thumb thumb thumb,3,3,0.0,neutral,0.0,positive
Swiggy,everything fine,5,2025-09-30 11:30:39,Shivam Rana,0,"Your 5-star rating brightened our day! We're thrilled to see you had such a positive experience, and we deeply value your support.
",everything fine,15,2,0.2023,positive,0.4166666666666667,positive
Swiggy,good,5,2025-09-30 11:26:25,Venkatesh Ujaru,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,good,4,2025-09-30 11:23:01,harmish sagar,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,worst food delivery app they showed 30 min and dilevered the order after 1hour when the restaurant was 20 min away from my home,1,2025-09-30 11:22:46,A S,0,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",bad food delivery app show min dilevere order hour restaurant min away home,127,13,-0.6249,negative,-1.0,negative
Swiggy,Pro app,5,2025-09-30 11:22:43,Karan Sahani,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",pro app,7,2,0.0,neutral,0.0,positive
Swiggy,very worst customer support... just wasting time of customers.,1,2025-09-30 11:18:49,Himanshu Singh,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",bad customer support waste time customer,62,6,-0.6285,negative,-1.0,negative
Swiggy,amazing service... 5 stars,5,2025-09-30 11:16:13,Nikhil Rajesh,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",amazing service star,26,3,0.5859,positive,0.6000000000000001,positive
Swiggy,"Good service, better discounts, better than its counterparts.",5,2025-09-30 11:12:06,Aa Ja,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good service well discount well counterpart,61,6,0.8271,positive,0.5666666666666667,positive
Swiggy,Good,5,2025-09-30 11:08:16,avishek biswas,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,good,5,2025-09-30 10:59:11,Daiva Kumari,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,"the customer service pathetic, there are no trained personnel who can identify and sort the issue out, the app has a good for nothing AI tool that frustrates you further on.",1,2025-09-30 10:57:42,aradhana mokara,0,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",customer service pathetic train personnel identify sort issue app good nothing tool frustrate far,173,14,-0.7096,negative,-0.10000000000000002,negative
Swiggy,baki khane ke bad deta hu,1,2025-09-30 10:56:37,Kishan Bhagat,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",baki khane bad deta,25,4,-0.5423,negative,-0.6999999999999998,negative
Swiggy,fraud by Swiggy no team support they make 45 min late order and charge extra amount. fraud Swiggy team after chat in support 45 min they ask to mailed me. fraud,1,2025-09-30 10:49:19,Rakesh Chaturvedi,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",fraud swiggy team support make min late order charge extra amount fraud swiggy team chat support min ask mail fraud,160,20,-0.921,negative,-0.15,negative
Swiggy,give me more offers,1,2025-09-30 10:48:50,Dinesh Kumar,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",give offer,19,2,0.0,neutral,0.3,negative
Swiggy,nadigulla,5,2025-09-30 10:48:10,Kalyani Faye,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nadigulla,9,1,0.0,neutral,0.0,positive
Swiggy,worst app because chirag biryani of nashik actuall price is 49 at restaurant and swigy price is 99 how it possible,1,2025-09-30 10:47:34,Kiran Patil,0,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",bad app chirag biryani nashik actuall price restaurant swigy price possible,114,11,-0.6249,negative,-0.5,negative
Swiggy,order is taking 45 min just for parcel assigning a Swiggy personal is taking 30 min,1,2025-09-30 10:46:19,yashwant sonya,0,"Hey there, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",order take min parcel assign swiggy personal take min,83,9,0.0,neutral,0.0,negative
Swiggy,best food app I like it Swiggy thanks for delicious food 💗💗,5,2025-09-30 10:43:50,Nandini Nivade,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good food app like swiggy thank delicious food grow heart grow heart,59,12,0.9753,positive,0.7333333333333334,positive
Swiggy,good,5,2025-09-30 10:42:28,Sangeetha Lakshmi,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,nice app,5,2025-09-30 10:42:00,RASHID V.P,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice app,8,2,0.4215,positive,0.6,positive
Swiggy,nice,5,2025-09-30 10:41:28,Sahwaz Ahmad,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,very nice service,5,2025-09-30 10:39:39,Shivani Jha,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice service,17,2,0.4754,positive,0.78,positive
Swiggy,very late delivery tak s 1hour for 5km distance for delivery,1,2025-09-30 10:34:32,Bharath Kumar,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",late delivery tak hour distance delivery,60,6,0.0,neutral,-0.39,negative
Swiggy,good 😊,5,2025-09-30 10:34:22,aruna chalam,0,"Your 5-star rating brightened our day! We're thrilled to see you had such a positive experience, and we deeply value your support.
",good smile face smile eye,6,5,0.836,positive,0.7,positive
Swiggy,good,5,2025-09-30 10:33:01,Nakkala Aswini,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,good app,5,2025-09-30 10:31:39,Sakib Patel,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good app,8,2,0.4404,positive,0.7,positive
Swiggy,super fast good price,5,2025-09-30 10:30:15,Vishwaguru academy,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",super fast good price,21,4,0.7783,positive,0.41111111111111115,positive
Swiggy,great offers,5,2025-09-30 10:26:23,Ayushman,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",great offer,12,2,0.6249,positive,0.45,positive
Swiggy,very good,5,2025-09-30 10:26:22,Basab Roy,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,9,1,0.4927,positive,0.9099999999999999,positive
Swiggy,good,5,2025-09-30 10:23:39,Durva Gaikwad,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,"I have had a very bad experience on swiggy, i ordered 2 items and received only one. With the missing item i didn't accept it and the customer care support called me apologised and told me that the will replace both the items within 30 minutes. But when the replaced item came again the same item was missing. I am so very disappointed with swiggy team. Such a irresponsible one! And even they have asked me to pay for the item again. What are those people doing actually. Very very disappointing.",1,2025-09-30 10:22:22,Malavika R,208,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",bad experience swiggy order item receive one miss item accept customer care support call apologise tell replace item within minute replace item come item miss disappointed swiggy team irresponsible one even ask pay item people actually disappointing,497,37,-0.9645,negative,-0.38312500000000005,negative
Swiggy,I would probably say close to horrible.,1,2025-09-30 10:21:19,Harini Sonu,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",would probably say close horrible,39,5,-0.5423,negative,-1.0,negative
Swiggy,best Swiggy for cash on delivery,5,2025-09-30 10:17:17,Sajju,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",well swiggy cash delivery,32,4,0.6369,positive,1.0,positive
Swiggy,nice,5,2025-09-30 10:16:40,Devangi Thakkar,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,nice,5,2025-09-30 10:15:53,Sakshi kaushik,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,good 👍,5,2025-09-30 10:14:50,Tarun Chaurasiya,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good thumb,6,2,0.4404,positive,0.7,positive
Swiggy,"I ordered from Swiggy with Cash on Delivery as I don’t have an Indian bank account. I informed the delivery partner in advance that I only had a ₹500 note and requested him to bring change. He agreed but came without change. Later, he cancelled the order himself, took my food back, and still I was charged ₹243 as cancellation fees. Customer support wrongly insists I cancelled. I lost both my food and money. Very unfair and disappointing experience.",1,2025-09-30 10:14:49,Keshala Nishshanka,0,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",order swiggy cash delivery indian bank account inform delivery partner advance note request bring change agree come without change later cancel order take food back still charge cancellation fee customer support wrongly insist cancel lose food money unfair disappointing experience,452,40,-0.9364,negative,-0.2916666666666667,negative
Swiggy,oky if you don't mind,2,2025-09-30 10:12:00,Amit Verma,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",oky mind,21,2,0.0,neutral,0.0,negative
Swiggy,"Not able to even login in the app, it says something went wrong. I am regular customer and now they have barred my login in the application. Thieves and chor company",1,2025-09-30 10:10:41,SUNDEEP SHARMA,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",able even login app say something wrong regular customer bar login application thief chor company,165,15,-0.7506,negative,-0.25,negative
Swiggy,good,5,2025-09-30 10:04:15,Shubham Pal,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,nice app,5,2025-09-30 10:03:37,Arjun Ram,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice app,8,2,0.4215,positive,0.6,positive
Swiggy,😚😚,5,2025-09-30 09:55:05,MANDEEP KAUR,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",kiss face closed eye kiss face closed eye,2,8,0.8126,positive,0.0,positive
Swiggy,very good 👍😊,4,2025-09-30 09:49:47,Arup Bapari,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good thumb smile face smile eye,12,6,0.8479,positive,0.9099999999999999,positive
Swiggy,vera level time,5,2025-09-30 09:48:38,Ibrahim .k (Ibruuu),0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",vera level time,15,3,0.0,neutral,0.0,positive
Swiggy,nice,5,2025-09-30 09:47:25,Thummala shananya,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,too good,5,2025-09-30 09:47:08,Shaik Afreen,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,8,1,0.4404,positive,0.7,positive
Swiggy,good,5,2025-09-30 09:42:32,Mohamed Usman,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,good,4,2025-09-30 09:40:43,Mr KAIF,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,good 💯,5,2025-09-30 09:39:19,Ravi Yadav,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good hundred point,6,3,0.4404,positive,0.7,positive
