app,review,stars,at,userName,thumbsUpCount,replyContent
Zomato,so nice,5,2025-10-03 15:23:59,Harshit Singh,0,
Zomato,super,5,2025-10-03 15:23:37,Ch srinivas Srinu,0,
Zomato,"excessive platform fee, and handling charges",4,2025-10-03 15:23:11,swarnendu kundu,0,
Zomato,good,5,2025-10-03 15:22:59,shalini chauhan,0,
Zomato,Getting the orders very fast,5,2025-10-03 15:22:13,Sandhya KE,0,
Zomato,good😁,4,2025-10-03 15:22:04,Geethanjali M,0,
Zomato,Very good app for working people,5,2025-10-03 15:21:57,ŕaghav thàkur,0,
Zomato,good,2,2025-10-03 15:20:42,Priyam Kushwaha,0,
Zomato,"I have been using Zomato for a fairly long time and have been fully enjoying their services. But lately, I have observed that lots of hidden charges have cropped up, like Resturant Packing charges, Platform Fee has risen sharply. Delivery Partner Fee has an alias as Delivery Partner Tip. Depending upon the billing, the packaging charges, Tip goes up.",4,2025-10-03 15:19:57,Vijayesh Mishra,0,"Hi Vijayesh, glad to hear that! Thank you for your feedback."
Zomato,very good app,5,2025-10-03 15:19:30,Kishan,0,
Zomato,The app is not opening and lagging and never on my cash on delivery,1,2025-10-03 15:19:10,Amrita Chandra,0,
Zomato,it is good but take to much time some times,4,2025-10-03 15:16:28,anime,0,
Zomato,good app 🥰,5,2025-10-03 15:16:26,Mantu Patra,0,
Zomato,ok,4,2025-10-03 15:16:19,Snehanka Bhattacharjee,0,
Zomato,worst delivery app full of frod food delivery app 👎👎👎👎👎,1,2025-10-03 15:15:48,Sadiq Pasha,0,
Zomato,best food app I love it ☠️☠️,5,2025-10-03 15:14:47,Arnav Srivastava,0,
Zomato,Great,5,2025-10-03 15:14:46,dipankar jana,0,
Zomato,good,5,2025-10-03 15:14:41,harish shende,0,
Zomato,"First they stopped showing reviews of the dishes, now they stopped showing the restaurant reviews! I mean how are we supposed to know the service and the quality of the restaurant without reading the reviews on it ?",1,2025-10-03 15:12:51,Ketul Amin,1,
Zomato,inka order raleadu vachaka first nikey cheptha,5,2025-10-03 15:11:55,Surya Kommoju,0,
Zomato,ek number kaam krte hai delivery wale,5,2025-10-03 15:11:44,Arpit Gour,0,
Zomato,good,5,2025-10-03 15:11:33,Asha Baranwal,8,
Zomato,good,5,2025-10-03 15:11:20,Nagarjuna reddy,0,
Zomato,guys don't trust zomato they are scammers avg delivery time is more than 45 min they show 20 min but timer is fake and delivery in 50 min that too multiple delivery very bad guys swiggy is better and faster,1,2025-10-03 15:11:16,Sresta Kumar,0,
Zomato,great service,5,2025-10-03 15:10:48,Arun Saini,0,
Zomato,extent,5,2025-10-03 15:10:44,Korada Naidu,0,
Zomato,"Cancelled order within seconds but still got charged. Support only gives scripted replies, no real help. Very disappointing.",1,2025-10-03 15:10:43,Dasipalli Sai Priyanka,0,
Zomato,fast delivery and good behaviour,5,2025-10-03 15:09:53,SANJIT SHIL,0,
Zomato,good,4,2025-10-03 15:09:52,Kabir khan,0,
Zomato,too good and helpful,5,2025-10-03 15:09:38,Abhiral_Funz,0,
Zomato,proper,5,2025-10-03 15:09:38,Laxminidhi Shende,0,
Zomato,Not Bad,3,2025-10-03 15:08:08,Hritwik Chand,0,
Zomato,good,5,2025-10-03 15:06:54,Bkb Shorts,0,
Zomato,good,5,2025-10-03 15:06:37,pankaj sangar,0,
Zomato,best app,5,2025-10-03 15:06:09,Shazia Aas,0,
Zomato,worst delivery app bunching 10 orders together,1,2025-10-03 15:05:59,Mahesh Chaudhary,0,
Zomato,superb quality service.,5,2025-10-03 15:05:36,Shobhit Kumar,0,
Zomato,excellent service but must be delivered in time or in lesser time possible,4,2025-10-03 15:05:34,Uma Adv,0,
Zomato,great,5,2025-10-03 15:04:03,Lalit Soni,0,
Zomato,💯💯,3,2025-10-03 15:03:33,Assassin' Gaming,0,
Zomato,It's great.. It has lesser price than other delivery app.. Every time it gives good discount.. I love it..,5,2025-10-03 15:02:10,Banishree Kanungo,0,"Thank you for your deliciously kind words! If you have any food for thought or tasty suggestions, we're all ears! Keep on ordering and bon appétit!"
Zomato,happy,5,2025-10-03 15:01:45,Subhash Kumar,0,
Zomato,"Looting consumers. Excessive charge for packaging, no refund for cancellation. Govt. should take strict action. Or should fine for any delay during delivery.",1,2025-10-03 15:01:39,One Plus,0,
Zomato,amazing offers,5,2025-10-03 15:01:25,Roshni Bhardwaj,0,
Zomato,it helps when a person is in unknown location,4,2025-10-03 15:01:22,Jayakrishna333,0,
Zomato,good,5,2025-10-03 15:01:21,Chandrakala P,0,
Zomato,good,5,2025-10-03 15:01:10,Stevenkelmon Lakiang,0,
Zomato,what a service,5,2025-10-03 15:00:19,Nikesh Nagre,0,
Zomato,thank you,5,2025-10-03 14:56:46,Radha krishna Krishna,0,
Zomato,awesome,5,2025-10-03 14:56:38,naaz mirza,0,
Zomato,good and helpful app for all,5,2025-10-03 14:56:37,Binny Dash,0,
Zomato,good,4,2025-10-03 14:55:54,Divya Praya Praveen,0,
Zomato,well in time delivery,5,2025-10-03 14:55:28,Raj Kamal,0,
Zomato,excellent,5,2025-10-03 14:55:04,Indira M,0,
Zomato,"They deliberately keep the estimated time same. I've a gold membership and also paid online in advance, what is the point of buying your membership if we are not being prioritized.",1,2025-10-03 14:54:51,sumit marria,4,
Zomato,waste of money charged 702 Rs actual price is 599 it's very small cake candle also not good,1,2025-10-03 14:54:11,Kavitha Kavitha,0,
Zomato,very good service from royal bawarchi narapally I every time order the food from this hotel only by the help of zomato.thank you zomato and royal bawarchi🥰,5,2025-10-03 14:52:58,Shaik imran,0,
Zomato,nice 💯,5,2025-10-03 14:52:27,Siva N,0,
Zomato,excilence,5,2025-10-03 14:52:25,virendra dahire,0,
Zomato,good,5,2025-10-03 14:52:21,MANICKAM AJ,0,
Zomato,acha h,5,2025-10-03 14:51:21,Mohd Umar,0,
Zomato,"Very bad, यह कंपनी राइडर को बहुत अच्छी तरह से लूट रहा है राइडर इसके झांसी में आते हैं अपनी जीवन अपना हाथ पैर अपनी गाड़ी और अपनी जिंदगी से गवा देते हैं यह कंपनी कभी इस चार्ज को कभी इस चार्ज को करके और कमाई काट लेती है कभी 2000 कभी 3000 .हमारे देश में बेरोजगारी इतनी ज्यादा है किसके जैसा ह**** कंपनी नंबर वन पर बनी हुई है बहुत दुख की बात है.",1,2025-10-03 14:50:52,Manoj Yadav,0,
Zomato,Nice experience better than Swiggy,5,2025-10-03 14:50:34,Kaustub Pawar,0,
Zomato,Great service,5,2025-10-03 14:50:26,A Google user,0,
Zomato,excellent,5,2025-10-03 14:50:14,Ameena Ahammed,0,
Zomato,quite ok,5,2025-10-03 14:50:05,LibTrend,0,
Zomato,"good ,like theapp",5,2025-10-03 14:49:59,Swastitapa Misra,0,
Zomato,first time.....,5,2025-10-03 14:49:57,THANAVENDAN G SCIENTIST CSGRC (THANAVENDAN G Dr.),0,
Zomato,Jb na ho cooking ka man.. order at zomato and have fun🥳,5,2025-10-03 14:49:13,Digvijay Kaith,0,
Zomato,"Since the last update, I can't see the reviews for restaurants. How are we supposed to check if a restaurant is worth it or a waste of money when ordering from home. The reviews helped filter restaurants that serve terrible and unhygienic food.",3,2025-10-03 14:49:06,Enashree Chakraborty Official,2,
Zomato,delivery time is very good,5,2025-10-03 14:49:05,Goutam Sengupta,0,
Zomato,best aap,5,2025-10-03 14:48:50,Samman Srivastava,0,
Zomato,Easy and fast food delivery app with exciting offers,5,2025-10-03 14:48:16,Abhi Nivesh S,0,
Zomato,Zomato started it all! The tradition of online food ordering in a convenient hassle-free manner with professional customer care was initiated by Zomato. I used to like the earlier interface better because it was so simple but now I've grown used to the new app too. I guess no matter how many apps come up I'll always use this one.,5,2025-10-03 14:47:02,Swati .S,240,
Zomato,very good,5,2025-10-03 14:46:55,Nyssa Nyssa,0,
Zomato,Excellent,5,2025-10-03 14:46:24,Padam kaushal,0,
Zomato,nice experience,5,2025-10-03 14:46:10,rakesh bisht,0,
Zomato,superb,5,2025-10-03 14:45:58,Sanjay Ghosh,0,
Zomato,v good service,5,2025-10-03 14:45:43,jayanti mahananda,0,
Zomato,wowwwwwwwwwwo kya ladka hai very handsome boy Esme to bhut maja aayega,5,2025-10-03 14:45:20,Sahil Kumar,0,
Zomato,Best app for good food anytime,5,2025-10-03 14:43:07,Gururaj Tavildar,0,
Zomato,usefull,5,2025-10-03 14:41:54,Mohit Chandan,0,
Zomato,good 👍,3,2025-10-03 14:41:15,gopal das,0,
Zomato,why have you removed the reviews section? now I am unable to review information posted by people about a new restaurant. The ratings/ review were really helpful.please bring back the option,1,2025-10-03 14:38:30,seema h,1,
Zomato,nice,5,2025-10-03 14:38:22,ASHISH TEWARI,0,
Zomato,amazing delivery and amazing food,5,2025-10-03 14:37:34,Sukhwinder Kaur,0,
Zomato,so quick service,5,2025-10-03 14:37:21,Kahn Mohammad,0,
Zomato,At Present The Zomato Services Is The Very Best Services Not Only That But Very Cheap Rates Charges. Continue With Zomato Always. The Best And Fast Service. Thanks You Zomato.,5,2025-10-03 14:36:39,mirani hemant,0,"Hi Mirani, glad to hear that! Thank you for your feedback."
Zomato,"My order got cancelled because the delivery boy said it can’t be delivered to my location. Even after cancellation, I didn’t get my money back or any compensation. Very disappointing and feels like a fraud by Zomato.",1,2025-10-03 14:36:31,Umesh Bist,0,
Zomato,very good 👍 but sometimes glitches on the restaurant availability,5,2025-10-03 14:35:32,Ganee,0,
Zomato,good ⭐⭐⭐⭐⭐,5,2025-10-03 14:34:53,Sreerag,0,
Zomato,may I know why cash on delivery option is not available now on zomato ???,2,2025-10-03 14:32:56,Bhakti Tirthani,0,
Zomato,nice app,5,2025-10-03 14:32:43,P B,0,
Zomato,very good and better than Swiggy the scammer,5,2025-10-03 14:32:25,ravi kumar,0,
Zomato,Really good experience. satisfied With their service.,4,2025-10-03 14:32:05,Purple Hand Gang,0,
Zomato,just a little bit expensive but convenience comes at cost,4,2025-10-03 14:32:00,Vishwnath,0,
Zomato,good,5,2025-10-03 14:31:49,Purnima Saxena,0,
Zomato,💜,5,2025-10-03 14:31:33,Gaurav Mishra,0,
Zomato,nice usefull etcc.....,5,2025-10-03 14:30:05,Prasanna Kumar,0,
Zomato,very nice,5,2025-10-03 14:29:51,Harendra Singh,0,
Zomato,quick service good service,5,2025-10-03 14:29:09,M N H,0,
Zomato,greet,5,2025-10-03 14:28:18,NIKHIL KOKATE,0,
Zomato,Excellent app,5,2025-10-03 14:28:12,A Google user,0,
Zomato,good,5,2025-10-03 14:27:28,Zahid Ahsan,0,
Zomato,good,5,2025-10-03 14:27:26,Bhupendra Kumar,0,
Zomato,nice experience,4,2025-10-03 14:27:13,Mahima sonawane,0,
Zomato,the best,5,2025-10-03 14:26:39,Rekha Suman,0,
Zomato,"despite having gold membership over years, delivery now is grouped and by the time food is delivered its cold. rated 1 star years back, still proving to be right,",1,2025-10-03 14:26:28,gaurav sarkar,1,
Zomato,Good but still to improve service,3,2025-10-03 14:25:37,Dnyanesh Lad,0,
Zomato,nice app for foodies,5,2025-10-03 14:25:33,aamir yar khan,0,
Zomato,they are notresolving issues. better to shift to swiggy,1,2025-10-03 14:24:46,Kundan Jha,0,
Zomato,zomato is soo amazing 😍😍😍 it's too good 👍👍👍😊😊😊😊,5,2025-10-03 14:24:04,Pankhuri Kumari,0,
Zomato,I got spoilt food. and no customer care option available in app to get refund for the order. because my money has gone. and waste food was send by restaurant. there is nobody to contact for this. I throw that food because it was smelling.my money got waste. I am going to delete this app and never going to use this app in future. I does not recommend this app to anyone.,1,2025-10-03 14:23:50,sonpari mamma,0,
Zomato,maza aaagaya bhai,4,2025-10-03 14:22:25,AKSHAT ABHIR,0,
Zomato,nice,5,2025-10-03 14:22:17,Bharat sharma,0,
Zomato,good,5,2025-10-03 14:21:58,Shikha Singh,0,
Zomato,super,3,2025-10-03 14:21:52,Dipika D,0,
Zomato,i am enjoying it now. ❤️,5,2025-10-03 14:21:20,Jibin Poulose,0,
Zomato,Removal of reviews section of restaurants is not appreciated.,1,2025-10-03 14:21:02,Pratik Gawde,0,
Zomato,it's been almost 2 months i haven't received my refund . Worst management. I talked to support more than 3 times they sau everytime that refund will he given with 24 hours. but still i have not. worst experience,1,2025-10-03 14:20:26,leisha,0,
Zomato,nice and fast,4,2025-10-03 14:19:47,metamorphosis creative,0,
Zomato,Reviews removed. It's a bad move to remove reviews of restaurants which was most important while selecting a restaurant in zomato. Will probably not order again because this app does not show anymore reviews.,1,2025-10-03 14:19:29,a rahul,0,
Zomato,great excellent 👌🏻👍🏻,5,2025-10-03 14:19:24,Jahanvi Singh,0,
Zomato,good am happy,5,2025-10-03 14:19:16,Anshu Rohatgi,0,"Thank you for your deliciously kind words! If you have any food for thought or tasty suggestions, we're all ears! Keep on ordering and bon appétit!"
Zomato,good,5,2025-10-03 14:18:50,Saksham Kushwaha,0,
Zomato,good,4,2025-10-03 14:18:49,Ram meena,0,
Zomato,App and Service is good 👍,5,2025-10-03 14:18:04,Ganga K Rathna,0,
Zomato,good,5,2025-10-03 14:16:31,Pritesh Rami,0,
Zomato,this is amazing,5,2025-10-03 14:16:26,Mr Bhavesh,0,
Zomato,nice,5,2025-10-03 14:16:05,Shivay Chauhan,0,
Zomato,Relayable and fast Prosessing app,5,2025-10-03 14:13:32,Joshwin Jose,0,
Zomato,Food delivery at train is really help me to get delicious and hygenic food..,5,2025-10-03 14:12:37,prasenjit Bhowmick,0,
Zomato,niceeed,5,2025-10-03 14:11:56,sekar erode,0,
Zomato,good good,5,2025-10-03 14:11:19,ABHIGYAN SINGH,0,
Zomato,good,5,2025-10-03 14:10:45,Pradeep Kumar,0,
Zomato,I can't see and read peoples comments why you don't fix that we cannot judge any restaurants on behalf of there image we need people opinions why you can't make it transparent so that everyone can share there opinion i just ordered a dish from a restaurant it has good rating thou but there too i was not able to read and see comments and the dish i ordered was very bad in quality..this is very bad that people have to waste there money once to get know about any restaurants please update,1,2025-10-03 14:10:07,Aditya Kushwaha,0,
Zomato,Good,5,2025-10-03 14:09:29,Sankar S,0,
Zomato,🥰💫,5,2025-10-03 14:07:58,Anya Khampariya,0,
Zomato,good,5,2025-10-03 14:07:05,Tiyasa Gantait,0,
Zomato,excellent service,5,2025-10-03 14:06:52,Anand Glitto,0,
Zomato,"Just keeps getting worse every single day, order grouping and insane delays, paying extra for vip delivery even after being a gold member, misleading ""for you"" ratings that are always higher than the actual rating, and now completely removing the ability to read other customer's ratings. Just stop",1,2025-10-03 14:05:51,Kaushik Mishra,0,
Zomato,👍👍,5,2025-10-03 14:05:42,Sulekha Mishra,0,
Zomato,👍,4,2025-10-03 14:04:13,Singing Is passion,0,
Zomato,"Just amazing,makes me want to keep zomatoing!!",5,2025-10-03 14:03:42,Jay Gorasia,0,
Zomato,great,3,2025-10-03 14:03:24,Kyler Fashions,0,
Zomato,good and prompt service,5,2025-10-03 14:03:17,Kaarthiekheyan V,0,
Zomato,"amazing platform , but one problem with the other charges of ordering food , if the food was 50rupee than the charges make it double as 100/- and there was not a coupon for food like under 150/- ! please check it out",5,2025-10-03 14:02:53,Samiksha Patel,0,
Zomato,good deals,5,2025-10-03 14:02:11,Parijat Bodas,0,
Zomato,food is very good and delivered timely 🙂,4,2025-10-03 14:01:41,Bandana Sardar,0,
Zomato,Excellentt,5,2025-10-03 14:01:35,Ashish Kulshreshtha,0,"Thank you for your deliciously kind words! If you have any food for thought or tasty suggestions, we're all ears! Keep on ordering and bon appétit!"
Zomato,Perfect,5,2025-10-03 14:00:41,Shatrughna Singh,0,
Zomato,Best Food Delivery app and it's very helpful for people. Thanks Zomato,4,2025-10-03 13:57:59,Akash Kush,0,
Zomato,"Bring back the reviews, can't see any! The app otherwise is incredible in terms of food options and UI, plus the discounts and service are amazing.",2,2025-10-03 13:57:57,Jeremiah C,1,
Zomato,Bestttttt ever,5,2025-10-03 13:57:56,Paji Singh,0,
Zomato,app is ok but timing is so dillye,5,2025-10-03 13:57:05,Roshan Mahi,0,
Zomato,good offers,4,2025-10-03 13:56:31,Shivam Gupta,0,
Zomato,very fast,5,2025-10-03 13:53:21,Ajay Hagare,0,
Zomato,excellent,5,2025-10-03 13:53:18,Shyam 07,0,
Zomato,good,5,2025-10-03 13:52:18,rajalakshmi ganesh,0,
Zomato,smooth delivery.,4,2025-10-03 13:52:17,Beena Khanolkar,0,
Zomato,comes on time,5,2025-10-03 13:47:17,Janki Kansara,0,
Zomato,it's amazing,5,2025-10-03 13:46:50,Parbat Lama,0,
Zomato,nice,5,2025-10-03 13:46:23,Aysha Vk,0,
Zomato,correct time delivery... food taste all hotels good... selector hotels.. keep rocking. keep it up 💪👍,5,2025-10-03 13:46:00,Duvaraga Duvaraga,0,
Zomato,"i mean ,, its good , when your hunger is on peak and its raining outside , then this is better idea",4,2025-10-03 13:44:39,YASH VERMA,0,
Zomato,good Rating,5,2025-10-03 13:44:32,Jyotsna Roy,0,
Zomato,good experience with zomato,4,2025-10-03 13:44:02,Anuj Dubey,0,
Zomato,very good,5,2025-10-03 13:43:55,Kouthami Laxmankumar,0,
Zomato,Good Service,5,2025-10-03 13:43:41,Prakash Mishra,0,
Zomato,good,4,2025-10-03 13:43:39,deepak madhavdas,0,
Zomato,nice app,5,2025-10-03 13:43:32,yogesh arora,0,
Zomato,good app❤️❤️❤️❤️,5,2025-10-03 13:42:50,Sankari Dey,0,
Zomato,Tnx for being on time,5,2025-10-03 13:42:33,Girish Kirti,0,
Zomato,90% good,5,2025-10-03 13:42:16,Priya Parmar,0,
Zomato,the delivery is very fast,5,2025-10-03 13:42:12,Anita Sharma,0,
Zomato,love this app,5,2025-10-03 13:41:58,Vibhu Shukla,0,
Zomato,good 👍,5,2025-10-03 13:41:54,Aasif Pinjari,0,
Zomato,nice app 👍,5,2025-10-03 13:41:42,Kiyaan Jayara,0,
Zomato,very good delivery app,5,2025-10-03 13:40:10,Kartikeya Radhe Radhe,0,
Zomato,good,5,2025-10-03 13:39:53,Kuldeep Soni,0,
Zomato,good,5,2025-10-03 13:39:45,Zack,0,
Zomato,very nice,5,2025-10-03 13:37:41,Shivam,0,
Zomato,the company has been going downhill since they reduced their customer support and now they removed the reviews section as well . the offers already aren't that great . at this point just find 2-3 trusted food places around your place and just order from them through their own pamphlets,1,2025-10-03 13:37:03,Vandna Sharma,0,
Zomato,very good app for ordering food but it takes a little more money,5,2025-10-03 13:36:58,pranad mangalkar,0,
Zomato,best service provide,5,2025-10-03 13:35:52,Ajay Pawar,0,
Zomato,awsome,5,2025-10-03 13:35:48,Surjeet kumar,0,
Zomato,Zomato don't have cash on delivery,1,2025-10-03 13:34:36,Dibyan Hrishi,0,
Zomato,good at service,5,2025-10-03 13:34:16,T B,0,
Zomato,it's super .And it has many great ratings like me and some restaurants are also having here that's i am very obsessed.,5,2025-10-03 13:33:39,Nausheen Anwar,0,
Zomato,poor ...still haven't received it,1,2025-10-03 13:32:52,Sue ellen Gomes,0,
Zomato,good,5,2025-10-03 13:31:17,Mohammad Asif,0,
Zomato,"fraud app is zomato, I must say this app runs on the money of cancellation from everyone. When you experience this, you will know that this is the worst and fraudulent application. If you want to loose your money you can use it.",1,2025-10-03 13:30:29,Rudrarajsinh Mahida,0,
Zomato,Very good service,5,2025-10-03 13:29:53,T Krishna,0,
Zomato,amazing,3,2025-10-03 13:27:36,Jashan Padda,0,
Zomato,good,5,2025-10-03 13:27:02,Zeba Mujawar,0,
Zomato,ok,5,2025-10-03 13:26:48,MANIK PAUL manikSIR,0,
Zomato,good,5,2025-10-03 13:26:37,Savita Yadav,0,
Zomato,Nice,4,2025-10-03 13:26:31,Arnav Rajput,0,
Zomato,third class service mostly cheating app,1,2025-10-03 13:26:22,megh nath,0,
Zomato,delivery boy on time delivery 👍👍,5,2025-10-03 13:25:31,Vikram Solanke,0,
Zomato,well done,5,2025-10-03 13:24:23,Shruti Sharma,0,
Zomato,fast delivery & yummylicious food😋😋😋😋,5,2025-10-03 13:23:42,Salem Yousef,0,
Zomato,nice app as expected,5,2025-10-03 13:22:11,Uday shelke,0,
Zomato,excellent service,5,2025-10-03 13:20:08,Narayan Gaikwad,0,
Zomato,very good but THE ADDITIONAL CHARGES NEED TO DONE SOMETHING ABOUT...WOULD LOVE ZOMARO MORE,5,2025-10-03 13:19:37,Devrat Pahuja,0,
Zomato,faltu k pese kat diye froud company 307/- kha gyi cencell k nam pr,1,2025-10-03 13:19:20,Mahir Sankhala,0,
Zomato,late delivery. cold food. Do improve,1,2025-10-03 13:17:05,Jiaa Mali,0,
Zomato,good 😊,4,2025-10-03 13:16:07,Mangalapuri Sravya,0,
Zomato,good,5,2025-10-03 13:15:04,Abhoy Koiry,0,
Zomato,nice app,5,2025-10-03 13:14:58,Dev Madhu,0,
Zomato,Nice,5,2025-10-03 13:14:05,shaheen jahan,0,
Zomato,best food app,5,2025-10-03 13:12:32,Aman Gill,0,
Zomato,App is ok but their business policy is anti-customer. Just today their customer support ensured that I'm forced to accept what they enforce upon me. The support request was closed leaving me without a resolution.,1,2025-10-03 13:11:05,Advocate Kabir Hazarika,0,
Zomato,very good,5,2025-10-03 13:10:06,Krishna Kumar,0,
Zomato,good service,5,2025-10-03 13:09:55,Panwar Sudesh,0,
Zomato,amazing app,5,2025-10-03 13:09:53,Debasri Lodh,0,
Zomato,very good,5,2025-10-03 13:07:41,Davinder Kaur,0,
Zomato,it's quite easy to order ......,5,2025-10-03 13:06:34,ranjeet kamble,0,
Zomato,"avoid using Zomato, a bad experience every time and they do not even listen ... better use Swiggy or other food delivery app",1,2025-10-03 13:03:50,HIMANSHU SHEKHAR,0,
Zomato,Good more discounts suggestions when items are added and cost increases,5,2025-10-03 13:01:59,Srividya Sundararaman,0,
Zomato,it's Good,5,2025-10-03 13:00:44,POONAM KUMARI,0,
Zomato,amazing experience,5,2025-10-03 12:59:26,Jyotika Chandra,0,
Zomato,amazing,5,2025-10-03 12:58:32,Digvijay Sinh gohil,0,
Zomato,fully perfect for every meal,5,2025-10-03 12:57:43,Ravi Chauhan,0,
Zomato,such a great method !,5,2025-10-03 12:57:25,Syamali Sarkar,0,
Zomato,No way to check detailed reviews anymore. When clicking on reviews all you get is a number.,1,2025-10-03 12:57:13,A.O. Jed,0,
Zomato,Convenience at Lowest rate .,5,2025-10-03 12:57:12,Rabiuddin Ahmed (Advocate),0,
Zomato,👍,5,2025-10-03 12:56:54,Meena Yadav,0,
Zomato,good,2,2025-10-03 12:55:28,Kumkum Singh,0,
Zomato,cool,4,2025-10-03 12:50:43,Priyanka Gupta,0,
Zomato,very good items and very good delivery person's and the food is very tasty good,5,2025-10-03 12:50:26,Rathna M,0,
Zomato,my fev food platform..,5,2025-10-03 12:49:15,Aman Anand,0,
Zomato,good 👍.,5,2025-10-03 12:49:03,Ritik Kumar Yadav,0,
Zomato,time delvers,5,2025-10-03 12:48:16,Gomathi Iniyanitheen,0,
Zomato,excellent services,5,2025-10-03 12:45:06,anmol chawla,0,
Zomato,mast,4,2025-10-03 12:45:02,Vijay advani,0,
Zomato,Well I am satisfied 😌,5,2025-10-03 12:44:52,Harpreet Jajua,0,
Zomato,they removed the reviews. it's over,1,2025-10-03 12:44:19,Aedon,0,
Zomato,exlant,5,2025-10-03 12:43:52,LORD Siva,0,
Zomato,Why the review section is removed from Zomato? I can't see any customer reviews.,1,2025-10-03 12:43:03,Olivia Pramanik,0,
Zomato,there is many rupees discount and delivery is good 👍,5,2025-10-03 12:42:44,Moumita Chowdhury,0,
Zomato,good,5,2025-10-03 12:41:16,atul kumar,0,
Zomato,I like the technology,5,2025-10-03 12:40:33,Ayush banik,0,
Zomato,good,5,2025-10-03 12:38:41,Nitin Kumar,0,
Zomato,Easy to operate,5,2025-10-03 12:38:24,Pritam Kar,0,
Zomato,waste of time No prompt ness in delivery they are lay,1,2025-10-03 12:37:07,Balu gudavalli,0,
Zomato,food delivery in train is very good,4,2025-10-03 12:36:51,pawan kumar sharma,0,
Zomato,delivery time is good 👍,5,2025-10-03 12:36:34,Pritee Kumari,0,
Zomato,good 👍😊,5,2025-10-03 12:36:31,Archita Goswami,0,
Zomato,useless app....rates on this app are much higher as compared to the actual rates on the same shop or restaurant....,1,2025-10-03 12:36:03,Uzu Maki,0,
Zomato,good 👍🏻,5,2025-10-03 12:34:27,Adarsh Seth,0,
Zomato,jahahahha,5,2025-10-03 12:32:10,Gaurav Kuksal,0,
Zomato,nc sarvice,5,2025-10-03 12:30:19,Rohan Pathare,0,
Zomato,great,5,2025-10-03 12:29:25,bhoopesh tiwari,0,
Zomato,I am down rating u to 1 star. Your customer care is pathetic and sad to say delivery parter not prompt. Just lost my money as not received the order and no one able to help.,1,2025-10-03 12:28:49,Amit Bhadgaonkar,0,
Zomato,great experience,5,2025-10-03 12:28:00,Reeti,0,
Zomato,very fast and good service,5,2025-10-03 12:26:54,Kamal Kanan,0,
Zomato,trustable,5,2025-10-03 12:26:01,Gayatri Sharma,0,
Zomato,this app can make better if he give discount in certain festivals without any coupons,4,2025-10-03 12:24:39,Sapana Rai,0,
Zomato,best service,5,2025-10-03 12:23:46,Ashok Chawla,0,
Zomato,good,4,2025-10-03 12:22:20,Gaja Singh,0,
Zomato,loving it,5,2025-10-03 12:22:11,Jai Sarathi,0,
Zomato,good,5,2025-10-03 12:20:33,Ashutosh mishra Ashu,0,
Zomato,Awesome App,5,2025-10-03 12:19:51,Anisha Jha,0,
Zomato,"Great app! Has options for multiple orders and less surge in price as compared to restaurant prices, relatively lesser as compared to other similar apps",5,2025-10-03 12:18:00,Rishi Dharshan,0,
Zomato,I'm writing to express my sincere appreciation for the phenomenal experience I've had using your platform. It's a user friendly juncture in diverse restaurant options. I love Zomato a service provider.,5,2025-10-03 12:15:56,Baiju D Johnson,0,"Hi there, glad to hear that! Thank you for your feedback."
Zomato,very good,5,2025-10-03 12:14:12,Rahul Rao,0,
Zomato,very bad service given and not refunded also..don't buying,1,2025-10-03 12:14:10,sanika Gaikwad,0,
Zomato,very good app,5,2025-10-03 12:14:01,Ayush Bhattacharjee,0,
Zomato,best app for food delivery,5,2025-10-03 12:13:39,Sanchit Kaushal,0,
Zomato,best,5,2025-10-03 12:11:16,Rahul Singh,0,
Zomato,it's my first order so idk let's see,3,2025-10-03 12:10:35,ROUSANARA,0,
Zomato,The delivery partner made me cancel my meeting. He delivered my order somewhere else.,1,2025-10-03 12:09:44,Venkata Rama Koundinya Lanka,0,
Zomato,very good,5,2025-10-03 12:08:30,Derrick M Denis,0,
Zomato,"Everything is great, just the delivery location should be 10-12 kilometers away. Free home delivery. Everything else is fine. I like the app. Thank you. If possible, please send me at least one free chicken biryani 🫣🤭",5,2025-10-03 12:08:13,GAMING BOY AJAY,0,
Zomato,Awesome 😎👍👍,5,2025-10-03 12:05:32,I'M HELLBOY,0,
Zomato,great discounts and offers,5,2025-10-03 12:04:21,SAAD SYED,0,
Zomato,V. good😊💯,5,2025-10-03 12:03:07,Dionysia Joseph,0,
Zomato,good platform,3,2025-10-03 11:59:05,Kumar Ashish,0,
Zomato,Very bad service very costly and not user friendly 🤬🤬,1,2025-10-03 11:58:31,Ankit Vishwakarma,0,
Zomato,Easy to use app.,5,2025-10-03 11:57:04,KRISHNA MORE,0,
Zomato,"I can not see the food reviews of the restaurants anymore, platform fee is increasing day by day along with other miscellaneous charges. This has turned into an absolute disaster of a platform.",1,2025-10-03 11:52:36,JAI SINGH,0,
Zomato,good work,5,2025-10-03 11:50:59,Dhwani Bhavsar,0,
Zomato,"50-50, on good and bad experiences but the delivering people are really polite and the foods are wow",3,2025-10-03 11:50:33,RIGIO TALU,0,
Zomato,good 👍,4,2025-10-03 11:49:43,Shaik Rasool,0,
